# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4253270	4253800	-					moaB		K5621_RS19055	531		old_locus_tag=TUM17387_37320
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4253270	4253800	-	WP_100143302.1	WP_100143302.1		molybdenum cofactor biosynthesis protein B	moaB		K5621_RS19055	531	176	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4253871	4254851	-					moaA		K5621_RS19060	981		old_locus_tag=TUM17387_37330
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4253871	4254851	-	WP_100143301.1	WP_100143301.1		GTP 3',8-cyclase MoaA	moaA		K5621_RS19060	981	326	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4255207	4256856	+							K5621_RS19065	1650		old_locus_tag=TUM17387_37340
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4255207	4256856	+	WP_221051247.1	WP_221051247.1		electron-transfer flavoprotein:ubiquinone oxidoreductase			K5621_RS19065	1650	549	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4257119	4259029	+							K5621_RS19070	1911		old_locus_tag=TUM17387_37350
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4257119	4259029	+	WP_100143300.1	WP_100143300.1		methyl-accepting chemotaxis protein			K5621_RS19070	1911	636	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4259181	4259498	+							K5621_RS19075	318		old_locus_tag=TUM17387_37360
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4259181	4259498	+	WP_221050051.1	WP_221050051.1		hypothetical protein			K5621_RS19075	318	105	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4259603	4261141	-							K5621_RS19080	1539		old_locus_tag=TUM17387_37370
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4259603	4261141	-	WP_221050052.1	WP_221050052.1		DUF3612 domain-containing protein			K5621_RS19080	1539	512	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4261288	4261842	+							K5621_RS19085	555		old_locus_tag=TUM17387_37380
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4261288	4261842	+	WP_190533901.1	WP_190533901.1		malate synthase			K5621_RS19085	555	184	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4262058	4262981	+							K5621_RS19090	924		old_locus_tag=TUM17387_37390
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4262058	4262981	+	WP_100143297.1	WP_100143297.1		putative sulfate exporter family transporter			K5621_RS19090	924	307	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4263386	4263910	-							K5621_RS19095	525		old_locus_tag=TUM17387_37410
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4263386	4263910	-	WP_221050053.1	WP_221050053.1		LuxR C-terminal-related transcriptional regulator			K5621_RS19095	525	174	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4264061	4265239	+							K5621_RS19100	1179		old_locus_tag=TUM17387_37420
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4264061	4265239	+	WP_221050054.1	WP_221050054.1		TolC family protein			K5621_RS19100	1179	392	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4265236	4266258	+							K5621_RS19105	1023		old_locus_tag=TUM17387_37430
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4265236	4266258	+	WP_221050055.1	WP_221050055.1		hypothetical protein			K5621_RS19105	1023	340	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4266260	4269313	+							K5621_RS19110	3054		old_locus_tag=TUM17387_37440
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4266260	4269313	+	WP_221050056.1	WP_221050056.1		efflux RND transporter permease subunit			K5621_RS19110	3054	1017	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4269310	4269615	+							K5621_RS19115	306		old_locus_tag=TUM17387_37450
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4269310	4269615	+	WP_025009174.1	WP_025009174.1		DUF3240 family protein			K5621_RS19115	306	101	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4269606	4270223	-							K5621_RS19120	618		old_locus_tag=TUM17387_37460
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4269606	4270223	-	WP_101055879.1	WP_101055879.1		paraquat-inducible protein A			K5621_RS19120	618	205	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4270299	4271480	-							K5621_RS19125	1182		old_locus_tag=TUM17387_37470
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4270299	4271480	-	WP_221050057.1	WP_221050057.1		HD-GYP domain-containing protein			K5621_RS19125	1182	393	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4271928	4272143	-							K5621_RS19130	216		old_locus_tag=TUM17387_37480
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4271928	4272143	-	WP_100143291.1	WP_100143291.1		hypothetical protein			K5621_RS19130	216	71	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4272144	4272875	-							K5621_RS19135	732		old_locus_tag=TUM17387_37490
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4272144	4272875	-	WP_221050058.1	WP_221050058.1		DNA-binding protein			K5621_RS19135	732	243	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4272889	4273443	-							K5621_RS19140	555		old_locus_tag=TUM17387_37500
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4272889	4273443	-	WP_100143289.1	WP_100143289.1		core component of ECF transporter			K5621_RS19140	555	184	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4273430	4274113	-							K5621_RS19145	684		old_locus_tag=TUM17387_37510
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4273430	4274113	-	WP_229671979.1	WP_229671979.1		energy-coupling factor transporter transmembrane protein EcfT			K5621_RS19145	684	227	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4274103	4275452	-							K5621_RS19150	1350		old_locus_tag=TUM17387_37520
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4274103	4275452	-	WP_221050059.1	WP_221050059.1		ABC transporter ATP-binding protein			K5621_RS19150	1350	449	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4275455	4277539	-							K5621_RS19155	2085		old_locus_tag=TUM17387_37530
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4275455	4277539	-	WP_221050060.1	WP_221050060.1		TonB-dependent receptor			K5621_RS19155	2085	694	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4277894	4279252	+							K5621_RS19160	1359		old_locus_tag=TUM17387_37540
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4277894	4279252	+	WP_221050061.1	WP_221050061.1		isochorismate synthase			K5621_RS19160	1359	452	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4279249	4279995	-							K5621_RS19165	747		old_locus_tag=TUM17387_37550
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4279249	4279995	-	WP_221050062.1	WP_221050062.1		transporter substrate-binding domain-containing protein			K5621_RS19165	747	248	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4280164	4280823	+							K5621_RS19170	660		old_locus_tag=TUM17387_37560
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4280164	4280823	+	WP_100143283.1	WP_100143283.1		7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter			K5621_RS19170	660	219	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4280910	4281371	+							K5621_RS19175	462		old_locus_tag=TUM17387_37570
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4280910	4281371	+	WP_221051248.1	WP_221051248.1		GNAT family N-acetyltransferase			K5621_RS19175	462	153	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4281512	4282195	-							K5621_RS19180	684		old_locus_tag=TUM17387_37580
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4281512	4282195	-	WP_229671984.1	WP_229671984.1		TorF family putative porin			K5621_RS19180	684	227	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4282389	4283336	-							K5621_RS19185	948		old_locus_tag=TUM17387_37590
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4282389	4283336	-	WP_100143281.1	WP_100143281.1		LysR family transcriptional regulator			K5621_RS19185	948	315	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4283808	4284950	+							K5621_RS19190	1143		old_locus_tag=TUM17387_37610
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4283808	4284950	+	WP_100143280.1	WP_100143280.1		efflux RND transporter periplasmic adaptor subunit			K5621_RS19190	1143	380	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4284964	4288095	+							K5621_RS19195	3132		old_locus_tag=TUM17387_37620
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4284964	4288095	+	WP_100143279.1	WP_100143279.1		efflux RND transporter permease subunit			K5621_RS19195	3132	1043	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4288265	4288945	+					mtnC		K5621_RS19200	681		old_locus_tag=TUM17387_37630
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4288265	4288945	+	WP_100143278.1	WP_100143278.1		acireductone synthase	mtnC		K5621_RS19200	681	226	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4289076	4290830	-					urdA		K5621_RS19205	1755		old_locus_tag=TUM17387_37640
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4289076	4290830	-	WP_221050063.1	WP_221050063.1		flavocytochrome c	urdA		K5621_RS19205	1755	584	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4290873	4291637	-							K5621_RS19210	765		old_locus_tag=TUM17387_37650
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4290873	4291637	-	WP_221050064.1	WP_221050064.1		outer membrane protein OmpK			K5621_RS19210	765	254	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4291916	4293127	-							K5621_RS19215	1212		old_locus_tag=TUM17387_37660
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4291916	4293127	-	WP_100143275.1	WP_100143275.1		HAMP domain-containing histidine kinase			K5621_RS19215	1212	403	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4293129	4293791	-							K5621_RS19220	663		old_locus_tag=TUM17387_37670
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4293129	4293791	-	WP_221050065.1	WP_221050065.1		response regulator transcription factor			K5621_RS19220	663	220	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4293793	4294533	-							K5621_RS19225	741		old_locus_tag=TUM17387_37680
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4293793	4294533	-	WP_221050066.1	WP_221050066.1		LuxR family transcriptional regulator			K5621_RS19225	741	246	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4295005	4296657	-							K5621_RS19230	1653		old_locus_tag=TUM17387_37690
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4295005	4296657	-	WP_100143272.1	WP_100143272.1		aromatic amino acid lyase			K5621_RS19230	1653	550	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4297087	4298907	+							K5621_RS19235	1821		old_locus_tag=TUM17387_37700
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4297087	4298907	+	WP_221050067.1	WP_221050067.1		M14 family metallopeptidase			K5621_RS19235	1821	606	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4298940	4299356	+							K5621_RS19240	417		old_locus_tag=TUM17387_37710
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4298940	4299356	+	WP_221050068.1	WP_221050068.1		GFA family protein			K5621_RS19240	417	138	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4299432	4300769	-							K5621_RS19245	1338		old_locus_tag=TUM17387_37720
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4299432	4300769	-	WP_100143269.1	WP_100143269.1		coproporphyrinogen III oxidase family protein			K5621_RS19245	1338	445	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4301023	4302576	-							K5621_RS19250	1554		old_locus_tag=TUM17387_37730
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4301023	4302576	-	WP_245003116.1	WP_245003116.1		methyl-accepting chemotaxis protein			K5621_RS19250	1554	517	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4303036	4304016	-							K5621_RS19255	981		old_locus_tag=TUM17387_37740
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4303036	4304016	-	WP_100143267.1	WP_100143267.1		formate dehydrogenase subunit gamma			K5621_RS19255	981	326	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4304070	4304639	-					fdh3B		K5621_RS19260	570		old_locus_tag=TUM17387_37750
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4304070	4304639	-	WP_221050069.1	WP_221050069.1		formate dehydrogenase FDH3 subunit beta	fdh3B		K5621_RS19260	570	189	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4304669	4307521	-							K5621_RS19265	2853		old_locus_tag=TUM17387_37760
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4304669	4307521	-	WP_100143265.1	WP_100143265.1		molybdopterin-dependent oxidoreductase			K5621_RS19265	2853	950	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4307540	4307737	-							K5621_RS19270	198		old_locus_tag=TUM17387_37770
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4307540	4307737	-	WP_100143264.1	WP_100143264.1		twin-arginine translocation signal domain-containing protein			K5621_RS19270	198	65	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4308110	4309108	-							K5621_RS19275	999		old_locus_tag=TUM17387_37780
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4308110	4309108	-	WP_071239162.1	WP_071239162.1		formate dehydrogenase subunit gamma			K5621_RS19275	999	332	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4309154	4309750	-					fdh3B		K5621_RS19280	597		old_locus_tag=TUM17387_37790
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4309154	4309750	-	WP_039035146.1	WP_039035146.1		formate dehydrogenase FDH3 subunit beta	fdh3B		K5621_RS19280	597	198	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4309778	4312627	-							K5621_RS19285	2850		old_locus_tag=TUM17387_37800
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4309778	4312627	-	WP_100143263.1	WP_100143263.1		molybdopterin-dependent oxidoreductase			K5621_RS19285	2850	949	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4312646	4312843	-							K5621_RS19290	198		old_locus_tag=TUM17387_37810
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4312646	4312843	-	WP_025010612.1	WP_025010612.1		twin-arginine translocation signal domain-containing protein			K5621_RS19290	198	65	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4312919	4313575	-							K5621_RS19295	657		old_locus_tag=TUM17387_37820
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4312919	4313575	-	WP_025889566.1	WP_025889566.1		molecular chaperone TorD family protein			K5621_RS19295	657	218	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4313586	4315250	-							K5621_RS19300	1665		old_locus_tag=TUM17387_37830
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4313586	4315250	-	WP_221050070.1	WP_221050070.1		4Fe-4S binding protein			K5621_RS19300	1665	554	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4315401	4316027	-							K5621_RS19305	627		old_locus_tag=TUM17387_37840
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4315401	4316027	-	WP_221050071.1	WP_221050071.1		DUF3306 domain-containing protein			K5621_RS19305	627	208	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4316027	4316485	-							K5621_RS19310	459		old_locus_tag=TUM17387_37850
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4316027	4316485	-	WP_100143261.1	WP_100143261.1		DUF3305 domain-containing protein			K5621_RS19310	459	152	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4316762	4317592	+							K5621_RS19315	831		old_locus_tag=TUM17387_37860
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4316762	4317592	+	WP_100143260.1	WP_100143260.1		formate dehydrogenase accessory sulfurtransferase FdhD			K5621_RS19315	831	276	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4317617	4318522	+							K5621_RS19320	906		old_locus_tag=TUM17387_37870
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4317617	4318522	+	WP_100143259.1	WP_100143259.1		helix-turn-helix transcriptional regulator			K5621_RS19320	906	301	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4318565	4319644	-					rlmF		K5621_RS19325	1080		old_locus_tag=TUM17387_37880
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4318565	4319644	-	WP_221050072.1	WP_221050072.1		23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	rlmF		K5621_RS19325	1080	359	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4319637	4320014	-					fliL		K5621_RS19330	378		old_locus_tag=TUM17387_37890
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4319637	4320014	-	WP_229671985.1	WP_229671985.1		flagellar basal body-associated protein FliL	fliL		K5621_RS19330	378	125	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4320150	4320728	+							K5621_RS19335	579		old_locus_tag=TUM17387_37900
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4320150	4320728	+	WP_221050073.1	WP_221050073.1		chorismate lyase			K5621_RS19335	579	192	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4320798	4323617	-							K5621_RS19340	2820		old_locus_tag=TUM17387_37910
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4320798	4323617	-	WP_221050074.1	WP_221050074.1		immune inhibitor A			K5621_RS19340	2820	939	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4323614	4323901	-							K5621_RS19345	288		old_locus_tag=TUM17387_37920
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4323614	4323901	-	WP_100143254.1	WP_100143254.1		hypothetical protein			K5621_RS19345	288	95	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4324002	4326131	-							K5621_RS19350	2130		old_locus_tag=TUM17387_37930
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4324002	4326131	-	WP_221050075.1	WP_221050075.1		cell wall anchor protein			K5621_RS19350	2130	709	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4326164	4326751	-							K5621_RS19355	588		old_locus_tag=TUM17387_37940
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4326164	4326751	-	WP_039035135.1	WP_039035135.1		YhgN family NAAT transporter			K5621_RS19355	588	195	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4326939	4328573	+							K5621_RS19360	1635		old_locus_tag=TUM17387_37950
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4326939	4328573	+	WP_221050076.1	WP_221050076.1		metal transporter			K5621_RS19360	1635	544	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4328652	4329431	+							K5621_RS19365	780		old_locus_tag=TUM17387_37960
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4328652	4329431	+	WP_221050077.1	WP_221050077.1		NRDE family protein			K5621_RS19365	780	259	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4329394	4329963	-							K5621_RS19370	570		old_locus_tag=TUM17387_37970
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4329394	4329963	-	WP_221050078.1	WP_221050078.1		DUF3365 domain-containing protein			K5621_RS19370	570	189	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4330026	4330451	-							K5621_RS19375	426		old_locus_tag=TUM17387_37980
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4330026	4330451	-	WP_229671981.1	WP_229671981.1		nuclear transport factor 2 family protein			K5621_RS19375	426	141	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4330838	4331395	+							K5621_RS19380	558		old_locus_tag=TUM17387_37990
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4330838	4331395	+	WP_221050079.1	WP_221050079.1		lysophospholipid acyltransferase family protein			K5621_RS19380	558	185	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4331460	4332080	+							K5621_RS19385	621		old_locus_tag=TUM17387_38000
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4331460	4332080	+	WP_221050080.1	WP_221050080.1		LysE family translocator			K5621_RS19385	621	206	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4332111	4333391	-							K5621_RS19390	1281		old_locus_tag=TUM17387_38010
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4332111	4333391	-	WP_100143459.1	WP_100143459.1		mechanosensitive ion channel			K5621_RS19390	1281	426	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4333529	4333963	-							K5621_RS19395	435		old_locus_tag=TUM17387_38020
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4333529	4333963	-	WP_221050081.1	WP_221050081.1		hypothetical protein			K5621_RS19395	435	144	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4334291	4334974	+							K5621_RS19400	684		old_locus_tag=TUM17387_38040
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4334291	4334974	+	WP_221050082.1	WP_221050082.1		DUF3157 family protein			K5621_RS19400	684	227	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4335094	4336635	-					hutH		K5621_RS19405	1542		old_locus_tag=TUM17387_38050
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4335094	4336635	-	WP_100143244.1	WP_100143244.1		histidine ammonia-lyase	hutH		K5621_RS19405	1542	513	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4336635	4338305	-							K5621_RS19410	1671		old_locus_tag=TUM17387_38060
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4336635	4338305	-	WP_221050083.1	WP_221050083.1		urocanate hydratase			K5621_RS19410	1671	556	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4338353	4339075	-					hutC		K5621_RS19415	723		old_locus_tag=TUM17387_38070
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4338353	4339075	-	WP_028780547.1	WP_028780547.1		histidine utilization repressor	hutC		K5621_RS19415	723	240	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4339221	4340447	+					hutI		K5621_RS19420	1227		old_locus_tag=TUM17387_38080
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4339221	4340447	+	WP_221050084.1	WP_221050084.1		imidazolonepropionase	hutI		K5621_RS19420	1227	408	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4340923	4341998	-							K5621_RS19425	1076		old_locus_tag=TUM17387_38090
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4340923	4341998	-	WP_221049608.1	WP_221049608.1		IS3 family transposase			K5621_RS19425	1077	358	ribosomal_slippage
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4342070	4342177	-							K5621_RS19430	108		
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4342070	4342177	-	WP_221050085.1	WP_221050085.1		DUF4242 domain-containing protein			K5621_RS19430	108	35	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	4342464	4343585	-					mltC		K5621_RS19435	1122		old_locus_tag=TUM17387_38110
