# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3897546	3898085	+							STH12_RS17120	540		old_locus_tag=STH12_03440
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3897546	3898085	+	WP_126168671.1	WP_126168671.1		chemotaxis protein CheW			STH12_RS17120	540	179	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3898114	3900711	+							STH12_RS17125	2598		old_locus_tag=STH12_03441
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3898114	3900711	+	WP_126168672.1	WP_126168672.1		methyl-accepting chemotaxis protein			STH12_RS17125	2598	865	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3900822	3901619	+							STH12_RS17130	798		old_locus_tag=STH12_03442
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3900822	3901619	+	WP_126168673.1	WP_126168673.1		protein-glutamate O-methyltransferase CheR			STH12_RS17130	798	265	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3901638	3902657	+							STH12_RS17135	1020		old_locus_tag=STH12_03443
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3901638	3902657	+	WP_126168674.1	WP_126168674.1		chemotaxis response regulator protein-glutamate methylesterase			STH12_RS17135	1020	339	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3902698	3903747	-							STH12_RS17140	1050		old_locus_tag=STH12_03444
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3902698	3903747	-	WP_126168675.1	WP_126168675.1		polysaccharide deacetylase family protein			STH12_RS17140	1050	349	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3903832	3905097	+							STH12_RS17145	1266		old_locus_tag=STH12_03445
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3903832	3905097	+	WP_126168676.1	WP_126168676.1		MATE family efflux transporter			STH12_RS17145	1266	421	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3905135	3905713	-					nfuA		STH12_RS17150	579		old_locus_tag=STH12_03446
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3905135	3905713	-	WP_126168677.1	WP_126168677.1		Fe-S biogenesis protein NfuA	nfuA		STH12_RS17150	579	192	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3905932	3908424	+							STH12_RS17155	2493		old_locus_tag=STH12_03447
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3905932	3908424	+	WP_126168678.1	WP_126168678.1		peptidase M14			STH12_RS17155	2493	830	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3908428	3909174	-							STH12_RS17160	747		old_locus_tag=STH12_03448
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3908428	3909174	-	WP_126168679.1	WP_126168679.1		ComF family protein			STH12_RS17160	747	248	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3909282	3909980	+					bioH		STH12_RS17165	699		old_locus_tag=STH12_03449
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3909282	3909980	+	WP_237158883.1	WP_237158883.1		pimeloyl-ACP methyl ester esterase BioH	bioH		STH12_RS17165	699	232	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3910038	3910550	+							STH12_RS17170	513		old_locus_tag=STH12_03450
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3910038	3910550	+	WP_126168681.1	WP_126168681.1		hypothetical protein			STH12_RS17170	513	170	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3910597	3912537	-							STH12_RS17175	1941		old_locus_tag=STH12_03451
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3910597	3912537	-	WP_126168682.1	WP_126168682.1		LTA synthase family protein			STH12_RS17175	1941	646	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3912769	3915117	-							STH12_RS17180	2349		old_locus_tag=STH12_03452
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3912769	3915117	-	WP_126168683.1	WP_126168683.1		RNA-binding transcriptional accessory protein			STH12_RS17180	2349	782	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3915305	3917203	+							STH12_RS17185	1899		old_locus_tag=STH12_03453
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3915305	3917203	+	WP_164551241.1	WP_164551241.1		YfiR/HmsC family protein			STH12_RS17185	1899	632	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3917248	3919305	-							STH12_RS17190	2058		old_locus_tag=STH12_03454
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3917248	3919305	-	WP_164551242.1	WP_164551242.1		TonB-dependent receptor			STH12_RS17190	2058	685	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3919450	3919944	-					greB		STH12_RS17195	495		old_locus_tag=STH12_03455
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3919450	3919944	-	WP_126168686.1	WP_126168686.1		transcription elongation factor GreB	greB		STH12_RS17195	495	164	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3920081	3920917	-							STH12_RS17200	837		old_locus_tag=STH12_03456
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3920081	3920917	-	WP_126168687.1	WP_126168687.1		hypothetical protein			STH12_RS17200	837	278	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3921159	3921884	+					ompR		STH12_RS17205	726		old_locus_tag=STH12_03457
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3921159	3921884	+	WP_126168688.1	WP_126168688.1		two-component system response regulator OmpR	ompR		STH12_RS17205	726	241	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3921900	3923216	+					envZ		STH12_RS17210	1317		old_locus_tag=STH12_03458
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3921900	3923216	+	WP_126168689.1	WP_126168689.1		two-component system sensor histidine kinase EnvZ	envZ		STH12_RS17210	1317	438	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3923284	3925224	+							STH12_RS17215	1941		old_locus_tag=STH12_03459
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3923284	3925224	+	WP_126168690.1	WP_126168690.1		methyl-accepting chemotaxis protein			STH12_RS17215	1941	646	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3925249	3925722	-							STH12_RS17220	474		old_locus_tag=STH12_03460
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3925249	3925722	-	WP_126168691.1	WP_126168691.1		peroxiredoxin			STH12_RS17220	474	157	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3925945	3926190	-							STH12_RS17225	246		old_locus_tag=STH12_03461
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3925945	3926190	-	WP_126168692.1	WP_126168692.1		hypothetical protein			STH12_RS17225	246	81	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3926526	3926885	+							STH12_RS17230	360		old_locus_tag=STH12_03462
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3926526	3926885	+	WP_126168693.1	WP_126168693.1		nuclear transport factor 2 family protein			STH12_RS17230	360	119	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3926885	3927307	+							STH12_RS17235	423		old_locus_tag=STH12_03463
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3926885	3927307	+	WP_126168694.1	WP_126168694.1		GNAT family N-acetyltransferase			STH12_RS17235	423	140	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3927325	3927486	-							STH12_RS17240	162		old_locus_tag=STH12_03464
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3927325	3927486	-	WP_237158654.1	WP_237158654.1		hypothetical protein			STH12_RS17240	162	53	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3927784	3928338	+							STH12_RS17245	555		old_locus_tag=STH12_03465
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3927784	3928338	+	WP_126168696.1	WP_126168696.1		GNAT family N-acetyltransferase			STH12_RS17245	555	184	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3928386	3932405	-							STH12_RS17250	4020		old_locus_tag=STH12_03466
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3928386	3932405	-	WP_126168697.1	WP_126168697.1		response regulator			STH12_RS17250	4020	1339	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3932535	3933623	+							STH12_RS17255	1089		old_locus_tag=STH12_03467
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3932535	3933623	+	WP_126168698.1	WP_126168698.1		two-component system response regulator			STH12_RS17255	1089	362	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3933692	3934570	+							STH12_RS17260	879		old_locus_tag=STH12_03468
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3933692	3934570	+	WP_126168699.1	WP_126168699.1		PfkB family carbohydrate kinase			STH12_RS17260	879	292	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3934753	3936210	+							STH12_RS17265	1458		old_locus_tag=STH12_03469
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3934753	3936210	+	WP_126168700.1	WP_126168700.1		sensor domain-containing diguanylate cyclase			STH12_RS17265	1458	485	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3936207	3936752	+							STH12_RS17270	546		old_locus_tag=STH12_03470
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3936207	3936752	+	WP_126168701.1	WP_126168701.1		GNAT family N-acetyltransferase			STH12_RS17270	546	181	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3936812	3937519	+							STH12_RS17275	708		old_locus_tag=STH12_03471
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3936812	3937519	+	WP_126168702.1	WP_126168702.1		MOSC domain-containing protein			STH12_RS17275	708	235	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3937512	3937883	+							STH12_RS17280	372		old_locus_tag=STH12_03472
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3937512	3937883	+	WP_237158655.1	WP_237158655.1		DUF4870 domain-containing protein			STH12_RS17280	372	123	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3937944	3940547	-							STH12_RS17285	2604		old_locus_tag=STH12_03473
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3937944	3940547	-	WP_126168703.1	WP_126168703.1		hypothetical protein			STH12_RS17285	2604	867	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3940831	3941208	-							STH12_RS17290	378		old_locus_tag=STH12_03474
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3940831	3941208	-	WP_126168704.1	WP_126168704.1		hypothetical protein			STH12_RS17290	378	125	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3941351	3943264	-							STH12_RS17295	1914		old_locus_tag=STH12_03475
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3941351	3943264	-	WP_126168705.1	WP_126168705.1		methyl-accepting chemotaxis protein			STH12_RS17295	1914	637	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3943552	3945204	-							STH12_RS17300	1653		old_locus_tag=STH12_03476
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3943552	3945204	-	WP_126168706.1	WP_126168706.1		electron transfer flavoprotein-ubiquinone oxidoreductase			STH12_RS17300	1653	550	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3945563	3946543	+					moaA		STH12_RS17305	981		old_locus_tag=STH12_03477
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3945563	3946543	+	WP_126168707.1	WP_126168707.1		GTP 3',8-cyclase MoaA	moaA		STH12_RS17305	981	326	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3946670	3947197	+					moaB		STH12_RS17310	528		old_locus_tag=STH12_03478
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3946670	3947197	+	WP_126168708.1	WP_126168708.1		molybdenum cofactor biosynthesis protein B	moaB		STH12_RS17310	528	175	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3947206	3947679	+					moaC		STH12_RS17315	474		old_locus_tag=STH12_03479
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3947206	3947679	+	WP_126168709.1	WP_126168709.1		cyclic pyranopterin monophosphate synthase MoaC	moaC		STH12_RS17315	474	157	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3947712	3947963	+					moaD		STH12_RS17320	252		old_locus_tag=STH12_03480
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3947712	3947963	+	WP_126168710.1	WP_126168710.1		molybdopterin synthase sulfur carrier subunit	moaD		STH12_RS17320	252	83	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3947965	3948423	+					moaE		STH12_RS17325	459		old_locus_tag=STH12_03481
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3947965	3948423	+	WP_126168711.1	WP_126168711.1		molybdopterin synthase catalytic subunit MoaE	moaE		STH12_RS17325	459	152	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3948481	3949215	+					modA		STH12_RS17330	735		old_locus_tag=STH12_03482
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3948481	3949215	+	WP_237158884.1	WP_237158884.1		molybdate ABC transporter substrate-binding protein	modA		STH12_RS17330	735	244	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3949215	3949892	+					modB		STH12_RS17335	678		old_locus_tag=STH12_03483
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3949215	3949892	+	WP_126168713.1	WP_126168713.1		molybdate ABC transporter permease subunit	modB		STH12_RS17335	678	225	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3949876	3950988	+							STH12_RS17340	1113		old_locus_tag=STH12_03484
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3949876	3950988	+	WP_126168714.1	WP_126168714.1		ABC transporter ATP-binding protein			STH12_RS17340	1113	370	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3951059	3951421	+							STH12_RS17345	363		old_locus_tag=STH12_03485
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3951059	3951421	+	WP_126168715.1	WP_126168715.1		NirD/YgiW/YdeI family stress tolerance protein			STH12_RS17345	363	120	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3951462	3951983	+							STH12_RS17350	522		old_locus_tag=STH12_03486
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3951462	3951983	+	WP_126168716.1	WP_126168716.1		hypothetical protein			STH12_RS17350	522	173	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3952006	3952683	+							STH12_RS17355	678		old_locus_tag=STH12_03487
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3952006	3952683	+	WP_126168717.1	WP_126168717.1		response regulator transcription factor			STH12_RS17355	678	225	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3952733	3953992	+							STH12_RS17360	1260		old_locus_tag=STH12_03488
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3952733	3953992	+	WP_126169572.1	WP_126169572.1		HAMP domain-containing histidine kinase			STH12_RS17360	1260	419	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3953998	3954672	+							STH12_RS17365	675		old_locus_tag=STH12_03489
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3953998	3954672	+	WP_126168718.1	WP_126168718.1		TIGR01621 family pseudouridine synthase			STH12_RS17365	675	224	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3954726	3955907	-							STH12_RS17370	1182		old_locus_tag=STH12_03490
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3954726	3955907	-	WP_126168719.1	WP_126168719.1		GGDEF domain-containing protein			STH12_RS17370	1182	393	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3956041	3956208	+							STH12_RS17375	168		old_locus_tag=STH12_03491
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3956041	3956208	+	WP_126168720.1	WP_126168720.1		YqaE/Pmp3 family membrane protein			STH12_RS17375	168	55	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3956343	3957203	+							STH12_RS17380	861		old_locus_tag=STH12_03492
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3956343	3957203	+	WP_126168721.1	WP_126168721.1		LysR family transcriptional regulator			STH12_RS17380	861	286	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3957229	3959529	+							STH12_RS17385	2301		old_locus_tag=STH12_03493
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3957229	3959529	+	WP_126168722.1	WP_126168722.1		penicillin acylase family protein			STH12_RS17385	2301	766	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3959596	3961833	-							STH12_RS17390	2238		old_locus_tag=STH12_03494
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3959596	3961833	-	WP_126168723.1	WP_126168723.1		TonB-dependent receptor			STH12_RS17390	2238	745	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3962166	3962876	-					deoD		STH12_RS17395	711		old_locus_tag=STH12_03495
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3962166	3962876	-	WP_126168724.1	WP_126168724.1		purine-nucleoside phosphorylase	deoD		STH12_RS17395	711	236	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3962879	3964105	-							STH12_RS17400	1227		old_locus_tag=STH12_03496
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3962879	3964105	-	WP_126168725.1	WP_126168725.1		NupC/NupG family nucleoside CNT transporter			STH12_RS17400	1227	408	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3964392	3964865	-							STH12_RS17405	474		old_locus_tag=STH12_03497
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3964392	3964865	-	WP_126169573.1	WP_126169573.1		M23 family metallopeptidase			STH12_RS17405	474	157	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3964921	3965316	-							STH12_RS17410	396		old_locus_tag=STH12_03498
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3964921	3965316	-	WP_126168726.1	WP_126168726.1		VOC family protein			STH12_RS17410	396	131	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3965474	3966829	-					gorA		STH12_RS17415	1356		old_locus_tag=STH12_03499
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3965474	3966829	-	WP_126168727.1	WP_126168727.1		glutathione-disulfide reductase	gorA		STH12_RS17415	1356	451	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3966991	3967596	-							STH12_RS17420	606		old_locus_tag=STH12_03500
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3966991	3967596	-	WP_126168728.1	WP_126168728.1		hypothetical protein			STH12_RS17420	606	201	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3967684	3968385	-							STH12_RS17425	702		old_locus_tag=STH12_03501
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3967684	3968385	-	WP_237158656.1	WP_237158656.1		hypothetical protein			STH12_RS17425	702	233	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3968704	3970740	+					prlC		STH12_RS17430	2037		old_locus_tag=STH12_03502
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3968704	3970740	+	WP_126168729.1	WP_126168729.1		oligopeptidase A	prlC		STH12_RS17430	2037	678	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3970894	3971424	+							STH12_RS17435	531		old_locus_tag=STH12_03503
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3970894	3971424	+	WP_126168730.1	WP_126168730.1		thioesterase family protein			STH12_RS17435	531	176	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3971427	3972080	-							STH12_RS17440	654		old_locus_tag=STH12_03504
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3971427	3972080	-	WP_126168731.1	WP_126168731.1		glutathione S-transferase family protein			STH12_RS17440	654	217	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3972166	3973065	-							STH12_RS17445	900		old_locus_tag=STH12_03505
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3972166	3973065	-	WP_126168732.1	WP_126168732.1		LysR family transcriptional regulator			STH12_RS17445	900	299	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3973183	3974043	+							STH12_RS17450	861		old_locus_tag=STH12_03506
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3973183	3974043	+	WP_164551243.1	WP_164551243.1		SDR family oxidoreductase			STH12_RS17450	861	286	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3974127	3974813	+							STH12_RS17455	687		old_locus_tag=STH12_03507
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3974127	3974813	+	WP_126168734.1	WP_126168734.1		DNA-3-methyladenine glycosylase I			STH12_RS17455	687	228	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3974810	3975541	-							STH12_RS17460	732		old_locus_tag=STH12_03508
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3974810	3975541	-	WP_164551311.1	WP_164551311.1		TorF family putative porin			STH12_RS17460	732	243	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3975908	3977053	+							STH12_RS17465	1146		old_locus_tag=STH12_03509
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3975908	3977053	+	WP_126168736.1	WP_126168736.1		efflux RND transporter periplasmic adaptor subunit			STH12_RS17465	1146	381	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3977084	3980233	+							STH12_RS17470	3150		old_locus_tag=STH12_03510
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3977084	3980233	+	WP_126168737.1	WP_126168737.1		efflux RND transporter permease subunit			STH12_RS17470	3150	1049	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3980318	3980614	-							STH12_RS17475	297		old_locus_tag=STH12_03511
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3980318	3980614	-	WP_126168738.1	WP_126168738.1		DUF6482 family protein			STH12_RS17475	297	98	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3980717	3980893	-							STH12_RS21460	177		old_locus_tag=STH12_03512
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3980717	3980893	-	WP_164551244.1	WP_164551244.1		hypothetical protein			STH12_RS21460	177	58	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3981174	3982172	-							STH12_RS17480	999		old_locus_tag=STH12_03513
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3981174	3982172	-	WP_126168739.1	WP_126168739.1		DUF3137 domain-containing protein			STH12_RS17480	999	332	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3982226	3982675	-							STH12_RS17485	450		old_locus_tag=STH12_03514
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3982226	3982675	-	WP_126168740.1	WP_126168740.1		YaiI/YqxD family protein			STH12_RS17485	450	149	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3982911	3984527	+							STH12_RS17490	1617		old_locus_tag=STH12_03515
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3982911	3984527	+	WP_164551245.1	WP_164551245.1		methyl-accepting chemotaxis protein			STH12_RS17490	1617	538	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3984580	3986190	-							STH12_RS17495	1611		old_locus_tag=STH12_03516
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	3984580	3986190	-	WP_126168742.1	WP_126168742.1		AbgT family transporter			STH12_RS17495	1611	536	
