# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3270724	3271638	+							JYB88_RS14395	915		old_locus_tag=JYB88_14395
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3270724	3271638	+	WP_207324554.1	WP_207324554.1		L,D-transpeptidase family protein			JYB88_RS14395	915	304	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3272528	3272824	-							JYB88_RS14400	297		old_locus_tag=JYB88_14400
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3272528	3272824	-	WP_207324555.1	WP_207324555.1		hypothetical protein			JYB88_RS14400	297	98	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3272880	3273284	-							JYB88_RS14405	405		old_locus_tag=JYB88_14405
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3272880	3273284	-	WP_207324556.1	WP_207324556.1		hypothetical protein			JYB88_RS14405	405	134	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3273390	3274217	-							JYB88_RS14410	828		old_locus_tag=JYB88_14410
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3273390	3274217	-	WP_207324557.1	WP_207324557.1		M14 family metallocarboxypeptidase			JYB88_RS14410	828	275	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3274310	3275767	+							JYB88_RS14415	1458		old_locus_tag=JYB88_14415
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3274310	3275767	+	WP_228289634.1	WP_228289634.1		insulinase family protein			JYB88_RS14415	1458	485	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3275764	3277125	+							JYB88_RS14420	1362		old_locus_tag=JYB88_14420
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3275764	3277125	+	WP_207324559.1	WP_207324559.1		insulinase family protein			JYB88_RS14420	1362	453	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3277130	3277918	-							JYB88_RS14425	789		old_locus_tag=JYB88_14425
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3277130	3277918	-	WP_207324560.1	WP_207324560.1		polymer-forming cytoskeletal protein			JYB88_RS14425	789	262	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3278111	3279295	+							JYB88_RS14430	1185		old_locus_tag=JYB88_14430
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3278111	3279295	+	WP_207324561.1	WP_207324561.1		DUF418 domain-containing protein			JYB88_RS14430	1185	394	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3279306	3279995	+							JYB88_RS14435	690		old_locus_tag=JYB88_14435
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3279306	3279995	+	WP_207324562.1	WP_207324562.1		DUF1294 domain-containing protein			JYB88_RS14435	690	229	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3280102	3280584	+							JYB88_RS14440	483		old_locus_tag=JYB88_14440
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3280102	3280584	+	WP_207324563.1	WP_207324563.1		FKBP-type peptidyl-prolyl cis-trans isomerase			JYB88_RS14440	483	160	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3280644	3281858	-							JYB88_RS14445	1215		old_locus_tag=JYB88_14445
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3280644	3281858	-	WP_207324564.1	WP_207324564.1		Xaa-Pro peptidase family protein			JYB88_RS14445	1215	404	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3282012	3282794	+							JYB88_RS14450	783		old_locus_tag=JYB88_14450
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3282012	3282794	+	WP_207324565.1	WP_207324565.1		transporter substrate-binding domain-containing protein			JYB88_RS14450	783	260	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3282801	3283586	-							JYB88_RS14455	786		old_locus_tag=JYB88_14455
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3282801	3283586	-	WP_207323250.1	WP_207323250.1		ROK family protein			JYB88_RS14455	786	261	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3283914	3284384	+							JYB88_RS14460	471		old_locus_tag=JYB88_14460
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3283914	3284384	+	WP_207324566.1	WP_207324566.1		hypothetical protein			JYB88_RS14460	471	156	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3284381	3286243	+							JYB88_RS14465	1863		old_locus_tag=JYB88_14465
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3284381	3286243	+	WP_207324567.1	WP_207324567.1		GMC family oxidoreductase			JYB88_RS14465	1863	620	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3286230	3288035	+							JYB88_RS14470	1806		old_locus_tag=JYB88_14470
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3286230	3288035	+	WP_207324568.1	WP_207324568.1		GMC family oxidoreductase			JYB88_RS14470	1806	601	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3288037	3289632	+							JYB88_RS14475	1596		old_locus_tag=JYB88_14475
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3288037	3289632	+	WP_207324569.1	WP_207324569.1		hypothetical protein			JYB88_RS14475	1596	531	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3289625	3290500	+							JYB88_RS14480	876		old_locus_tag=JYB88_14480
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3289625	3290500	+	WP_207320742.1	WP_207320742.1		hypothetical protein			JYB88_RS14480	876	291	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3290575	3292119	+							JYB88_RS14485	1545		old_locus_tag=JYB88_14485
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3290575	3292119	+	WP_207324570.1	WP_207324570.1		GMC family oxidoreductase			JYB88_RS14485	1545	514	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3292242	3293204	-							JYB88_RS14490	963		old_locus_tag=JYB88_14490
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3292242	3293204	-	WP_207324571.1	WP_207324571.1		DUF2608 domain-containing protein			JYB88_RS14490	963	320	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3293369	3295036	+							JYB88_RS14495	1668		old_locus_tag=JYB88_14495
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3293369	3295036	+	WP_207324572.1	WP_207324572.1		UbiD family decarboxylase			JYB88_RS14495	1668	555	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3295215	3297014	+							JYB88_RS14500	1800		old_locus_tag=JYB88_14500
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3295215	3297014	+	WP_207324573.1	WP_207324573.1		M24 family metallopeptidase			JYB88_RS14500	1800	599	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3297281	3297619	+							JYB88_RS14505	339		old_locus_tag=JYB88_14505
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3297281	3297619	+	WP_207326339.1	WP_207326339.1		tRNA-binding protein			JYB88_RS14505	339	112	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3297696	3297965	+							JYB88_RS14510	270		old_locus_tag=JYB88_14510
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3297696	3297965	+	WP_207320748.1	WP_207320748.1		hypothetical protein			JYB88_RS14510	270	89	
gene	pseudogene	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3298076	3298303	+							JYB88_RS14515	228		partial;pseudo;old_locus_tag=JYB88_14515
CDS	without_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3298076	3298303	+				LysE family translocator			JYB88_RS14515	228		partial;pseudo
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3298411	3299064	+							JYB88_RS14520	654		old_locus_tag=JYB88_14520
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3298411	3299064	+	WP_207320749.1	WP_207320749.1		alpha/beta hydrolase			JYB88_RS14520	654	217	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3299348	3299962	+							JYB88_RS14525	615		old_locus_tag=JYB88_14525
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3299348	3299962	+	WP_207320750.1	WP_207320750.1		LysE family translocator			JYB88_RS14525	615	204	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3299983	3300429	+							JYB88_RS14530	447		old_locus_tag=JYB88_14530
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3299983	3300429	+	WP_207324574.1	WP_207324574.1		GNAT family N-acetyltransferase			JYB88_RS14530	447	148	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3300451	3301293	+							JYB88_RS14535	843		old_locus_tag=JYB88_14535
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3300451	3301293	+	WP_207320752.1	WP_207320752.1		GNAT family N-acetyltransferase			JYB88_RS14535	843	280	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3301364	3302140	+							JYB88_RS14540	777		old_locus_tag=JYB88_14540
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3301364	3302140	+	WP_207320753.1	WP_207320753.1		TSUP family transporter			JYB88_RS14540	777	258	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3302205	3302681	+							JYB88_RS14545	477		old_locus_tag=JYB88_14545
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3302205	3302681	+	WP_207320754.1	WP_207320754.1		GNAT family N-acetyltransferase			JYB88_RS14545	477	158	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3302723	3303211	+							JYB88_RS14550	489		old_locus_tag=JYB88_14550
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3302723	3303211	+	WP_207324575.1	WP_207324575.1		GNAT family N-acetyltransferase			JYB88_RS14550	489	162	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3303208	3303648	-							JYB88_RS14555	441		old_locus_tag=JYB88_14555
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3303208	3303648	-	WP_207324576.1	WP_207324576.1		GFA family protein			JYB88_RS14555	441	146	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3303816	3304271	-							JYB88_RS14560	456		old_locus_tag=JYB88_14560
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3303816	3304271	-	WP_207324577.1	WP_207324577.1		malate synthase			JYB88_RS14560	456	151	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3304417	3305928	+							JYB88_RS14565	1512		old_locus_tag=JYB88_14565
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3304417	3305928	+	WP_207324578.1	WP_207324578.1		DUF3612 domain-containing protein			JYB88_RS14565	1512	503	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3305988	3307916	-							JYB88_RS14570	1929		old_locus_tag=JYB88_14570
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3305988	3307916	-	WP_207324579.1	WP_207324579.1		U32 family peptidase			JYB88_RS14570	1929	642	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3307998	3308333	-							JYB88_RS14575	336		old_locus_tag=JYB88_14575
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3307998	3308333	-	WP_207320760.1	WP_207320760.1		cupin domain-containing protein			JYB88_RS14575	336	111	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3308330	3311440	-							JYB88_RS14580	3111		old_locus_tag=JYB88_14580
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3308330	3311440	-	WP_207324580.1	WP_207324580.1		efflux RND transporter permease subunit			JYB88_RS14580	3111	1036	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3311450	3312520	-							JYB88_RS14585	1071		old_locus_tag=JYB88_14585
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3311450	3312520	-	WP_207324581.1	WP_207324581.1		efflux RND transporter periplasmic adaptor subunit			JYB88_RS14585	1071	356	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3312522	3313601	-							JYB88_RS14590	1080		old_locus_tag=JYB88_14590
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3312522	3313601	-	WP_207324582.1	WP_207324582.1		efflux RND transporter periplasmic adaptor subunit			JYB88_RS14590	1080	359	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3313766	3314701	-					mdh		JYB88_RS14595	936		old_locus_tag=JYB88_14595
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3313766	3314701	-	WP_207320764.1	WP_207320764.1		malate dehydrogenase	mdh		JYB88_RS14595	936	311	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3314985	3315455	+					argR		JYB88_RS14600	471		old_locus_tag=JYB88_14600
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3314985	3315455	+	WP_207320765.1	WP_207320765.1		transcriptional regulator ArgR	argR		JYB88_RS14600	471	156	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3315494	3316429	-							JYB88_RS14605	936		old_locus_tag=JYB88_14605
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3315494	3316429	-	WP_207320766.1	WP_207320766.1		Dyp-type peroxidase			JYB88_RS14605	936	311	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3316538	3318196	-					ggt		JYB88_RS14610	1659		old_locus_tag=JYB88_14610
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3316538	3318196	-	WP_228289635.1	WP_228289635.1		gamma-glutamyltransferase	ggt		JYB88_RS14610	1659	552	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3318417	3319001	-							JYB88_RS14615	585		old_locus_tag=JYB88_14615
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3318417	3319001	-	WP_207320768.1	WP_207320768.1		glutathione S-transferase N-terminal domain-containing protein			JYB88_RS14615	585	194	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3319021	3319764	-							JYB88_RS14620	744		old_locus_tag=JYB88_14620
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3319021	3319764	-	WP_207324584.1	WP_207324584.1		ferredoxin--NADP reductase			JYB88_RS14620	744	247	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3319871	3320497	-							JYB88_RS14625	627		old_locus_tag=JYB88_14625
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3319871	3320497	-	WP_207324585.1	WP_207324585.1		DUF5610 domain-containing protein			JYB88_RS14625	627	208	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3320629	3321159	+							JYB88_RS14630	531		old_locus_tag=JYB88_14630
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3320629	3321159	+	WP_207324586.1	WP_207324586.1		histidine phosphatase family protein			JYB88_RS14630	531	176	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3321161	3322648	+							JYB88_RS14635	1488		old_locus_tag=JYB88_14635
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3321161	3322648	+	WP_207324587.1	WP_207324587.1		FMN-binding glutamate synthase family protein			JYB88_RS14635	1488	495	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3322769	3322960	+							JYB88_RS18445	192		
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3322769	3322960	+	WP_228289636.1	WP_228289636.1		hypothetical protein			JYB88_RS18445	192	63	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3323007	3323210	-							JYB88_RS14640	204		old_locus_tag=JYB88_14640
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3323007	3323210	-	WP_207320773.1	WP_207320773.1		hypothetical protein			JYB88_RS14640	204	67	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3323275	3325059	-							JYB88_RS14645	1785		old_locus_tag=JYB88_14645
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3323275	3325059	-	WP_207324588.1	WP_207324588.1		ABC transporter ATP-binding protein/permease			JYB88_RS14645	1785	594	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3325593	3326651	-					aroG		JYB88_RS14650	1059		old_locus_tag=JYB88_14650
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3325593	3326651	-	WP_207324589.1	WP_207324589.1		3-deoxy-7-phosphoheptulonate synthase AroG	aroG		JYB88_RS14650	1059	352	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3327164	3328021	+							JYB88_RS14655	858		old_locus_tag=JYB88_14655
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3327164	3328021	+	WP_207324590.1	WP_207324590.1		hypothetical protein			JYB88_RS14655	858	285	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3328031	3329299	+							JYB88_RS14660	1269		old_locus_tag=JYB88_14660
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3328031	3329299	+	WP_207324591.1	WP_207324591.1		DUF4785 family protein			JYB88_RS14660	1269	422	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3329342	3330502	-							JYB88_RS14665	1161		old_locus_tag=JYB88_14665
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3329342	3330502	-	WP_207324592.1	WP_207324592.1		hypothetical protein			JYB88_RS14665	1161	386	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3330619	3330921	-							JYB88_RS14670	303		old_locus_tag=JYB88_14670
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3330619	3330921	-	WP_207324593.1	WP_207324593.1		hypothetical protein			JYB88_RS14670	303	100	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3331089	3332339	-							JYB88_RS14675	1251		old_locus_tag=JYB88_14675
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3331089	3332339	-	WP_207324594.1	WP_207324594.1		ammonium transporter			JYB88_RS14675	1251	416	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3332351	3332689	-							JYB88_RS14680	339		old_locus_tag=JYB88_14680
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3332351	3332689	-	WP_207320781.1	WP_207320781.1		P-II family nitrogen regulator			JYB88_RS14680	339	112	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3332961	3333503	+							JYB88_RS14685	543		old_locus_tag=JYB88_14685
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3332961	3333503	+	WP_207324595.1	WP_207324595.1		hydrolase			JYB88_RS14685	543	180	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3333626	3335335	+					narQ		JYB88_RS14690	1710		old_locus_tag=JYB88_14690
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3333626	3335335	+	WP_207324596.1	WP_207324596.1		nitrate/nitrite two-component system sensor histidine kinase NarQ	narQ		JYB88_RS14690	1710	569	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3335328	3335957	+							JYB88_RS14695	630		old_locus_tag=JYB88_14695
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3335328	3335957	+	WP_207324597.1	WP_207324597.1		response regulator			JYB88_RS14695	630	209	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3335984	3336358	-							JYB88_RS14700	375		old_locus_tag=JYB88_14700
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3335984	3336358	-	WP_207324598.1	WP_207324598.1		YacL family protein			JYB88_RS14700	375	124	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3336514	3337479	+							JYB88_RS14705	966		old_locus_tag=JYB88_14705
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3336514	3337479	+	WP_207324599.1	WP_207324599.1		zinc transporter ZntB			JYB88_RS14705	966	321	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3337691	3338257	-							JYB88_RS14710	567		old_locus_tag=JYB88_14710
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3337691	3338257	-	WP_207320787.1	WP_207320787.1		hypoxanthine phosphoribosyltransferase			JYB88_RS14710	567	188	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3338470	3340245	-							JYB88_RS14715	1776		old_locus_tag=JYB88_14715
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3338470	3340245	-	WP_207324600.1	WP_207324600.1		alkaline phosphatase D family protein			JYB88_RS14715	1776	591	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3340445	3340870	+							JYB88_RS14720	426		old_locus_tag=JYB88_14720
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3340445	3340870	+	WP_207324601.1	WP_207324601.1		CBS domain-containing protein			JYB88_RS14720	426	141	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3341080	3341733	+					nfsB		JYB88_RS14725	654		old_locus_tag=JYB88_14725
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3341080	3341733	+	WP_207324602.1	WP_207324602.1		oxygen-insensitive NAD(P)H nitroreductase	nfsB		JYB88_RS14725	654	217	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3341877	3342518	+							JYB88_RS14730	642		old_locus_tag=JYB88_14730
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3341877	3342518	+	WP_207326340.1	WP_207326340.1		J domain-containing protein			JYB88_RS14730	642	213	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3342586	3342966	+							JYB88_RS14735	381		old_locus_tag=JYB88_14735
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3342586	3342966	+	WP_207320791.1	WP_207320791.1		TonB-dependent receptor			JYB88_RS14735	381	126	
gene	pseudogene	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3342977	3343108	-							JYB88_RS14740	132		partial;pseudo;old_locus_tag=JYB88_14740
CDS	without_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3342977	3343108	-				hypothetical protein			JYB88_RS14740	132		partial;pseudo
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3343173	3344021	-							JYB88_RS14745	849		old_locus_tag=JYB88_14745
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3343173	3344021	-	WP_207324604.1	WP_207324604.1		pirin family protein			JYB88_RS14745	849	282	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3344115	3344312	-							JYB88_RS14750	198		old_locus_tag=JYB88_14750
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3344115	3344312	-	WP_207324605.1	WP_207324605.1		YheV family putative metal-binding protein			JYB88_RS14750	198	65	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3344452	3346359	+							JYB88_RS14755	1908		old_locus_tag=JYB88_14755
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3344452	3346359	+	WP_207324606.1	WP_207324606.1		ABC transporter ATP-binding protein			JYB88_RS14755	1908	635	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3346386	3346850	+							JYB88_RS14760	465		old_locus_tag=JYB88_14760
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3346386	3346850	+	WP_207324607.1	WP_207324607.1		TIGR02444 family protein			JYB88_RS14760	465	154	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3346888	3348492	-							JYB88_RS14765	1605		old_locus_tag=JYB88_14765
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3346888	3348492	-	WP_207324608.1	WP_207324608.1		GMC family oxidoreductase			JYB88_RS14765	1605	534	
gene	pseudogene	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3348600	3349094	-							JYB88_RS14770	495		partial;pseudo;old_locus_tag=JYB88_14770
CDS	without_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	3348600	3349094	-				TAT leader-containing periplasmic protein			JYB88_RS14770	495		partial;pseudo
