# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3797237	3799249	-					rep		JQC75_RS16785	2013		old_locus_tag=JQC75_16785
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3797237	3799249	-	WP_203325156.1	WP_203325156.1		DNA helicase Rep	rep		JQC75_RS16785	2013	670	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3799394	3799960	+							JQC75_RS16790	567		old_locus_tag=JQC75_16790
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3799394	3799960	+	WP_203325157.1	WP_203325157.1		TetR/AcrR family transcriptional regulator			JQC75_RS16790	567	188	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3799977	3801095	+							JQC75_RS16795	1119		old_locus_tag=JQC75_16795
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3799977	3801095	+	WP_203325158.1	WP_203325158.1		efflux RND transporter periplasmic adaptor subunit			JQC75_RS16795	1119	372	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3801108	3804179	+							JQC75_RS16800	3072		old_locus_tag=JQC75_16800
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3801108	3804179	+	WP_203325159.1	WP_203325159.1		multidrug efflux RND transporter permease subunit			JQC75_RS16800	3072	1023	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3804470	3806626	+					katG		JQC75_RS16805	2157		old_locus_tag=JQC75_16805
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3804470	3806626	+	WP_203325160.1	WP_203325160.1		catalase/peroxidase HPI	katG		JQC75_RS16805	2157	718	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3806745	3807002	+							JQC75_RS16810	258		old_locus_tag=JQC75_16810
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3806745	3807002	+	WP_203325161.1	WP_203325161.1		accessory factor UbiK family protein			JQC75_RS16810	258	85	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3807278	3807586	-							JQC75_RS16815	309		old_locus_tag=JQC75_16815
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3807278	3807586	-	WP_203325162.1	WP_203325162.1		hypothetical protein			JQC75_RS16815	309	102	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3807867	3809306	+					creD		JQC75_RS16820	1440		old_locus_tag=JQC75_16820
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3807867	3809306	+	WP_203325163.1	WP_203325163.1		cell envelope integrity protein CreD	creD		JQC75_RS16820	1440	479	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3809455	3810237	+							JQC75_RS16825	783		old_locus_tag=JQC75_16825
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3809455	3810237	+	WP_203325164.1	WP_203325164.1		phosphatase PAP2 family protein			JQC75_RS16825	783	260	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3810234	3810950	-							JQC75_RS16830	717		old_locus_tag=JQC75_16830
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3810234	3810950	-	WP_203325165.1	WP_203325165.1		transporter substrate-binding domain-containing protein			JQC75_RS16830	717	238	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3811035	3812165	-							JQC75_RS16835	1131		old_locus_tag=JQC75_16835
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3811035	3812165	-	WP_203325166.1	WP_203325166.1		alanine--glyoxylate aminotransferase family protein			JQC75_RS16835	1131	376	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3812594	3814189	-					ilvA		JQC75_RS16840	1596		old_locus_tag=JQC75_16840
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3812594	3814189	-	WP_203325167.1	WP_203325167.1		threonine ammonia-lyase, biosynthetic	ilvA		JQC75_RS16840	1596	531	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3814191	3816047	-					ilvD		JQC75_RS16845	1857		old_locus_tag=JQC75_16845
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3814191	3816047	-	WP_203325168.1	WP_203325168.1		dihydroxy-acid dehydratase	ilvD		JQC75_RS16845	1857	618	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3816111	3816362	-					ilvM		JQC75_RS16850	252		old_locus_tag=JQC75_16850
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3816111	3816362	-	WP_203325169.1	WP_203325169.1		acetolactate synthase 2 small subunit	ilvM		JQC75_RS16850	252	83	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3816359	3818029	-					ilvG		JQC75_RS16855	1671		old_locus_tag=JQC75_16855
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3816359	3818029	-	WP_203325170.1	WP_203325170.1		acetolactate synthase 2 catalytic subunit	ilvG		JQC75_RS16855	1671	556	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3818525	3820006	-					ilvC		JQC75_RS16860	1482		old_locus_tag=JQC75_16860
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3818525	3820006	-	WP_203325171.1	WP_203325171.1		ketol-acid reductoisomerase	ilvC		JQC75_RS16860	1482	493	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3820222	3821100	+					ilvY		JQC75_RS16865	879		old_locus_tag=JQC75_16865
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3820222	3821100	+	WP_203325172.1	WP_203325172.1		HTH-type transcriptional activator IlvY	ilvY		JQC75_RS16865	879	292	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3821152	3822462	-							JQC75_RS16870	1311		old_locus_tag=JQC75_16870
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3821152	3822462	-	WP_203325173.1	WP_203325173.1		hemolysin family protein			JQC75_RS16870	1311	436	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3822543	3823346	+							JQC75_RS16875	804		old_locus_tag=JQC75_16875
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3822543	3823346	+	WP_203325174.1	WP_203325174.1		transporter substrate-binding domain-containing protein			JQC75_RS16875	804	267	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3823433	3825262	-							JQC75_RS16880	1830		old_locus_tag=JQC75_16880
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3823433	3825262	-	WP_203325175.1	WP_203325175.1		sensor domain-containing diguanylate cyclase			JQC75_RS16880	1830	609	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3825305	3826318	-							JQC75_RS16885	1014		old_locus_tag=JQC75_16885
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3825305	3826318	-	WP_203325176.1	WP_203325176.1		ABC transporter substrate-binding protein			JQC75_RS16885	1014	337	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3826538	3828064	+							JQC75_RS16890	1527		old_locus_tag=JQC75_16890
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3826538	3828064	+	WP_203325177.1	WP_203325177.1		YifB family Mg chelatase-like AAA ATPase			JQC75_RS16890	1527	508	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3828299	3829162	-							JQC75_RS16895	864		old_locus_tag=JQC75_16895
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3828299	3829162	-	WP_203325178.1	WP_203325178.1		transporter substrate-binding domain-containing protein			JQC75_RS16895	864	287	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3829239	3830141	-							JQC75_RS16900	903		old_locus_tag=JQC75_16900
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3829239	3830141	-	WP_203325179.1	WP_203325179.1		aspartyl protease family protein			JQC75_RS16900	903	300	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3830203	3831606	-							JQC75_RS16905	1404		old_locus_tag=JQC75_16905
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3830203	3831606	-	WP_203325180.1	WP_203325180.1		HAMP domain-containing histidine kinase			JQC75_RS16905	1404	467	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3831603	3832298	-							JQC75_RS16910	696		old_locus_tag=JQC75_16910
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3831603	3832298	-	WP_203325181.1	WP_203325181.1		response regulator transcription factor			JQC75_RS16910	696	231	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3832478	3833398	+							JQC75_RS16915	921		old_locus_tag=JQC75_16915
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3832478	3833398	+	WP_203325182.1	WP_203325182.1		acyltransferase			JQC75_RS16915	921	306	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3833391	3834332	+							JQC75_RS16920	942		old_locus_tag=JQC75_16920
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3833391	3834332	+	WP_203325183.1	WP_203325183.1		acyltransferase			JQC75_RS16920	942	313	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3834419	3834940	-							JQC75_RS16925	522		old_locus_tag=JQC75_16925
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3834419	3834940	-	WP_203325184.1	WP_203325184.1		DUF523 domain-containing protein			JQC75_RS16925	522	173	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3835281	3836051	+							JQC75_RS16930	771		old_locus_tag=JQC75_16930
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3835281	3836051	+	WP_203325185.1	WP_203325185.1		GntR family transcriptional regulator			JQC75_RS16930	771	256	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3836048	3836932	+					prpB		JQC75_RS16935	885		old_locus_tag=JQC75_16935
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3836048	3836932	+	WP_203325186.1	WP_203325186.1		methylisocitrate lyase	prpB		JQC75_RS16935	885	294	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3837126	3838262	+					prpC		JQC75_RS16940	1137		old_locus_tag=JQC75_16940
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3837126	3838262	+	WP_011761402.1	WP_011761402.1		2-methylcitrate synthase	prpC		JQC75_RS16940	1137	378	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3838365	3840950	+					acnD		JQC75_RS16945	2586		old_locus_tag=JQC75_16945
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3838365	3840950	+	WP_203325187.1	WP_203325187.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD	acnD		JQC75_RS16945	2586	861	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3841340	3842545	+					prpF		JQC75_RS16950	1206		old_locus_tag=JQC75_16950
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3841340	3842545	+	WP_203325188.1	WP_203325188.1		2-methylaconitate cis-trans isomerase PrpF	prpF		JQC75_RS16950	1206	401	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3842596	3843207	+							JQC75_RS16955	612		old_locus_tag=JQC75_16955
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3842596	3843207	+	WP_203325189.1	WP_203325189.1		LysE family translocator			JQC75_RS16955	612	203	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3843501	3847985	+							JQC75_RS16960	4485		old_locus_tag=JQC75_16960
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3843501	3847985	+	WP_203325190.1	WP_203325190.1		EAL domain-containing protein			JQC75_RS16960	4485	1494	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3848062	3849147	-							JQC75_RS16965	1086		old_locus_tag=JQC75_16965
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3848062	3849147	-	WP_203325191.1	WP_203325191.1		branched-chain amino acid aminotransferase			JQC75_RS16965	1086	361	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3849549	3850709	+							JQC75_RS16970	1161		old_locus_tag=JQC75_16970
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3849549	3850709	+	WP_203325192.1	WP_203325192.1		CoA transferase			JQC75_RS16970	1161	386	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3850724	3851569	-							JQC75_RS16975	846		old_locus_tag=JQC75_16975
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3850724	3851569	-	WP_239002035.1	WP_239002035.1		choice-of-anchor H family protein			JQC75_RS16975	846	281	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3851814	3852116	+							JQC75_RS16980	303		old_locus_tag=JQC75_16980
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3851814	3852116	+	WP_203325194.1	WP_203325194.1		PepSY domain-containing protein			JQC75_RS16980	303	100	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3852119	3852793	+							JQC75_RS16985	675		old_locus_tag=JQC75_16985
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3852119	3852793	+	WP_203325195.1	WP_203325195.1		response regulator transcription factor			JQC75_RS16985	675	224	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3852793	3854199	+							JQC75_RS16990	1407		old_locus_tag=JQC75_16990
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3852793	3854199	+	WP_203325196.1	WP_203325196.1		ATP-binding protein			JQC75_RS16990	1407	468	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3854821	3855432	+							JQC75_RS16995	612		old_locus_tag=JQC75_16995
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3854821	3855432	+	WP_203325197.1	WP_203325197.1		sce7726 family protein			JQC75_RS16995	612	203	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3855429	3856520	-							JQC75_RS17000	1092		old_locus_tag=JQC75_17000
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3855429	3856520	-	WP_203325198.1	WP_203325198.1		beta family protein			JQC75_RS17000	1092	363	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3856517	3857062	-							JQC75_RS17005	546		old_locus_tag=JQC75_17005
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3856517	3857062	-	WP_203325199.1	WP_203325199.1		ImmA/IrrE family metallo-endopeptidase			JQC75_RS17005	546	181	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3857064	3857786	-							JQC75_RS17010	723		old_locus_tag=JQC75_17010
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3857064	3857786	-	WP_203325200.1	WP_203325200.1		hypothetical protein			JQC75_RS17010	723	240	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3859423	3860862	+							JQC75_RS17015	1440		old_locus_tag=JQC75_17015
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3859423	3860862	+	WP_203325201.1	WP_203325201.1		DUF3300 domain-containing protein			JQC75_RS17015	1440	479	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3861257	3862801	-							JQC75_RS17020	1545		old_locus_tag=JQC75_17020
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3861257	3862801	-	WP_203325202.1	WP_203325202.1		S8 family serine peptidase			JQC75_RS17020	1545	514	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3862984	3864342	-							JQC75_RS17025	1359		old_locus_tag=JQC75_17025
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3862984	3864342	-	WP_203325203.1	WP_203325203.1		alpha/beta hydrolase			JQC75_RS17025	1359	452	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3864415	3865140	-							JQC75_RS17030	726		old_locus_tag=JQC75_17030
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3864415	3865140	-	WP_203325204.1	WP_203325204.1		DUF1223 domain-containing protein			JQC75_RS17030	726	241	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3865273	3865533	+							JQC75_RS17035	261		old_locus_tag=JQC75_17035
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3865273	3865533	+	WP_203325205.1	WP_203325205.1		Rho-binding antiterminator			JQC75_RS17035	261	86	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3865536	3865889	-							JQC75_RS17040	354		old_locus_tag=JQC75_17040
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3865536	3865889	-	WP_203325206.1	WP_203325206.1		RidA family protein			JQC75_RS17040	354	117	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3865941	3867476	-							JQC75_RS17045	1536		old_locus_tag=JQC75_17045
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3865941	3867476	-	WP_239002036.1	WP_239002036.1		sodium:proton antiporter			JQC75_RS17045	1536	511	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3867668	3867871	+					zapB		JQC75_RS17050	204		old_locus_tag=JQC75_17050
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3867668	3867871	+	WP_203325208.1	WP_203325208.1		cell division protein ZapB	zapB		JQC75_RS17050	204	67	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3867876	3868088	-							JQC75_RS17055	213		old_locus_tag=JQC75_17055
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3867876	3868088	-	WP_041409936.1	WP_041409936.1		DUF1107 domain-containing protein			JQC75_RS17055	213	70	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3868475	3869089	-							JQC75_RS17060	615		old_locus_tag=JQC75_17060
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3868475	3869089	-	WP_203325209.1	WP_203325209.1		thiol:disulfide interchange protein DsbA/DsbL			JQC75_RS17060	615	204	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3869206	3870183	-							JQC75_RS17065	978		old_locus_tag=JQC75_17065
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3869206	3870183	-	WP_203325210.1	WP_203325210.1		serine/threonine protein kinase			JQC75_RS17065	978	325	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3870180	3870488	-							JQC75_RS17070	309		old_locus_tag=JQC75_17070
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3870180	3870488	-	WP_203325211.1	WP_203325211.1		DUF3630 family protein			JQC75_RS17070	309	102	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3870485	3870784	-							JQC75_RS17075	300		old_locus_tag=JQC75_17075
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3870485	3870784	-	WP_203325212.1	WP_203325212.1		hypothetical protein			JQC75_RS17075	300	99	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3870857	3871537	-							JQC75_RS17080	681		old_locus_tag=JQC75_17080
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3870857	3871537	-	WP_203325213.1	WP_203325213.1		hypothetical protein			JQC75_RS17080	681	226	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3871803	3872192	+							JQC75_RS17085	390		old_locus_tag=JQC75_17085
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3871803	3872192	+	WP_203325214.1	WP_203325214.1		nitrous oxide-stimulated promoter family protein			JQC75_RS17085	390	129	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3872273	3873124	+							JQC75_RS17090	852		old_locus_tag=JQC75_17090
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3872273	3873124	+	WP_203325215.1	WP_203325215.1		hypothetical protein			JQC75_RS17090	852	283	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3873193	3875235	+							JQC75_RS17095	2043		old_locus_tag=JQC75_17095
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3873193	3875235	+	WP_203325216.1	WP_203325216.1		S9 family peptidase			JQC75_RS17095	2043	680	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3875402	3875977	+							JQC75_RS17100	576		old_locus_tag=JQC75_17100
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3875402	3875977	+	WP_203325217.1	WP_203325217.1		hypothetical protein			JQC75_RS17100	576	191	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3876052	3876606	-							JQC75_RS17105	555		old_locus_tag=JQC75_17105
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3876052	3876606	-	WP_239002165.1	WP_239002165.1		hypothetical protein			JQC75_RS17105	555	184	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3876688	3877737	-							JQC75_RS17110	1050		old_locus_tag=JQC75_17110
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3876688	3877737	-	WP_203325219.1	WP_203325219.1		acyltransferase			JQC75_RS17110	1050	349	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3877922	3878266	-							JQC75_RS17115	345		old_locus_tag=JQC75_17115
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3877922	3878266	-	WP_203325220.1	WP_203325220.1		DUF1232 domain-containing protein			JQC75_RS17115	345	114	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3878963	3881125	+					speF		JQC75_RS17125	2163		old_locus_tag=JQC75_17125
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3878963	3881125	+	WP_203325222.1	WP_203325222.1		ornithine decarboxylase SpeF	speF		JQC75_RS17125	2163	720	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3881186	3882502	+					potE		JQC75_RS17130	1317		old_locus_tag=JQC75_17130
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3881186	3882502	+	WP_203325223.1	WP_203325223.1		putrescine-ornithine antiporter	potE		JQC75_RS17130	1317	438	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3882566	3883720	+							JQC75_RS17135	1155		old_locus_tag=JQC75_17135
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3882566	3883720	+	WP_203325224.1	WP_203325224.1		porin			JQC75_RS17135	1155	384	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3883907	3885322	-							JQC75_RS17140	1416		old_locus_tag=JQC75_17140
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3883907	3885322	-	WP_203325225.1	WP_203325225.1		saccharopine dehydrogenase NADP-binding domain-containing protein			JQC75_RS17140	1416	471	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3885440	3885904	-							JQC75_RS17145	465		old_locus_tag=JQC75_17145
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3885440	3885904	-	WP_239002037.1	WP_239002037.1		isoprenylcysteine carboxylmethyltransferase family protein			JQC75_RS17145	465	154	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3885970	3886584	+							JQC75_RS17150	615		old_locus_tag=JQC75_17150
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3885970	3886584	+	WP_239002038.1	WP_239002038.1		GNAT family N-acetyltransferase			JQC75_RS17150	615	204	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3886573	3887541	-							JQC75_RS17155	969		old_locus_tag=JQC75_17155
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3886573	3887541	-	WP_203325226.1	WP_203325226.1		hypothetical protein			JQC75_RS17155	969	322	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3887748	3888143	+							JQC75_RS17160	396		old_locus_tag=JQC75_17160
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3887748	3888143	+	WP_203325227.1	WP_203325227.1		BlaI/MecI/CopY family transcriptional regulator			JQC75_RS17160	396	131	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	3888136	3889353	+							JQC75_RS17165	1218		old_locus_tag=JQC75_17165
