# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4008536	4009405	-							CFF01_RS17640	870		old_locus_tag=CFF01_17640
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4008536	4009405	-	WP_033540740.1	WP_033540740.1		cation diffusion facilitator family transporter			CFF01_RS17640	870	289	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4009471	4009956	-							CFF01_RS17645	486		old_locus_tag=CFF01_17645
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4009471	4009956	-	WP_232479473.1	WP_232479473.1		Spy/CpxP family protein refolding chaperone			CFF01_RS17645	486	161	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4010191	4010874	+							CFF01_RS17650	684		old_locus_tag=CFF01_17650
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4010191	4010874	+	WP_033540742.1	WP_033540742.1		response regulator			CFF01_RS17650	684	227	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4010874	4012241	+							CFF01_RS17655	1368		old_locus_tag=CFF01_17655
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4010874	4012241	+	WP_088905652.1	WP_088905652.1		ATP-binding protein			CFF01_RS17655	1368	455	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4012225	4012875	-							CFF01_RS17660	651		old_locus_tag=CFF01_17660
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4012225	4012875	-	WP_088905653.1	WP_088905653.1		TetR/AcrR family transcriptional regulator			CFF01_RS17660	651	216	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4012997	4013866	+							CFF01_RS17665	870		old_locus_tag=CFF01_17665
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4012997	4013866	+	WP_033540745.1	WP_033540745.1		LysR family transcriptional regulator			CFF01_RS17665	870	289	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4013945	4015069	-							CFF01_RS17670	1125		old_locus_tag=CFF01_17670
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4013945	4015069	-	WP_198387093.1	WP_198387093.1		hypothetical protein			CFF01_RS17670	1125	374	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4015158	4016402	-							CFF01_RS17675	1245		old_locus_tag=CFF01_17675
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4015158	4016402	-	WP_088905655.1	WP_088905655.1		hypothetical protein			CFF01_RS17675	1245	414	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4016798	4017151	-							CFF01_RS17680	354		old_locus_tag=CFF01_17680
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4016798	4017151	-	WP_033540853.1	WP_033540853.1		cytochrome c3 family protein			CFF01_RS17680	354	117	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4017178	4018698	-							CFF01_RS17685	1521		old_locus_tag=CFF01_17685
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4017178	4018698	-	WP_033540854.1	WP_033540854.1		flavocytochrome c			CFF01_RS17685	1521	506	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4019003	4019932	+							CFF01_RS17690	930		old_locus_tag=CFF01_17690
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4019003	4019932	+	WP_088905656.1	WP_088905656.1		LysR family transcriptional regulator			CFF01_RS17690	930	309	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4020057	4021037	-							CFF01_RS17695	981		old_locus_tag=CFF01_17695
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4020057	4021037	-	WP_088905657.1	WP_088905657.1		oxidoreductase			CFF01_RS17695	981	326	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4021141	4022916	-							CFF01_RS17700	1776		old_locus_tag=CFF01_17700
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4021141	4022916	-	WP_088905658.1	WP_088905658.1		sigma-54-dependent Fis family transcriptional regulator			CFF01_RS17700	1776	591	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4023243	4024763	+							CFF01_RS17705	1521		old_locus_tag=CFF01_17705
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4023243	4024763	+	WP_088905659.1	WP_088905659.1		aldehyde dehydrogenase			CFF01_RS17705	1521	506	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4025445	4025708	-							CFF01_RS17710	264		old_locus_tag=CFF01_17710
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4025445	4025708	-	WP_088905996.1	WP_088905996.1		hypothetical protein			CFF01_RS17710	264	87	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4025737	4026117	-							CFF01_RS17715	381		old_locus_tag=CFF01_17715
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4025737	4026117	-	WP_088905660.1	WP_088905660.1		TIR domain-containing protein			CFF01_RS17715	381	126	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4026117	4026563	-							CFF01_RS17720	447		old_locus_tag=CFF01_17720
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4026117	4026563	-	WP_088905661.1	WP_088905661.1		hypothetical protein			CFF01_RS17720	447	148	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4026670	4027407	-							CFF01_RS17725	738		old_locus_tag=CFF01_17725
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4026670	4027407	-	WP_088905662.1	WP_088905662.1		hypothetical protein			CFF01_RS17725	738	245	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4028129	4028719	-							CFF01_RS17730	591		old_locus_tag=CFF01_17730
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4028129	4028719	-	WP_198387094.1	WP_198387094.1		c-type cytochrome			CFF01_RS17730	591	196	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4028782	4030551	-							CFF01_RS17735	1770		old_locus_tag=CFF01_17735
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4028782	4030551	-	WP_088905664.1	WP_088905664.1		GMC family oxidoreductase			CFF01_RS17735	1770	589	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4030555	4031322	-							CFF01_RS17740	768		old_locus_tag=CFF01_17740
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4030555	4031322	-	WP_088905665.1	WP_088905665.1		gluconate 2-dehydrogenase subunit 3 family protein			CFF01_RS17740	768	255	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4031832	4032431	-							CFF01_RS17745	600		old_locus_tag=CFF01_17745
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4031832	4032431	-	WP_088905666.1	WP_088905666.1		cysteine dioxygenase			CFF01_RS17745	600	199	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4032816	4033280	+					trmL		CFF01_RS17750	465		old_locus_tag=CFF01_17750
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4032816	4033280	+	WP_033540243.1	WP_033540243.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		CFF01_RS17750	465	154	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4033277	4033792	-							CFF01_RS17755	516		old_locus_tag=CFF01_17755
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4033277	4033792	-	WP_088905667.1	WP_088905667.1		hypothetical protein			CFF01_RS17755	516	171	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4033776	4034339	-							CFF01_RS17760	564		old_locus_tag=CFF01_17760
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4033776	4034339	-	WP_088905668.1	WP_088905668.1		hypothetical protein			CFF01_RS17760	564	187	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4034495	4035940	-							CFF01_RS17765	1446		old_locus_tag=CFF01_17765
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4034495	4035940	-	WP_088905669.1	WP_088905669.1		insulinase family protein			CFF01_RS17765	1446	481	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4035937	4037268	-							CFF01_RS17770	1332		old_locus_tag=CFF01_17770
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4035937	4037268	-	WP_033540247.1	WP_033540247.1		insulinase family protein			CFF01_RS17770	1332	443	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4037644	4038354	+							CFF01_RS17775	711		old_locus_tag=CFF01_17775
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4037644	4038354	+	WP_033540248.1	WP_033540248.1		flagellar brake protein			CFF01_RS17775	711	236	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4038351	4038995	-							CFF01_RS17780	645		old_locus_tag=CFF01_17780
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4038351	4038995	-	WP_088905670.1	WP_088905670.1		class I SAM-dependent methyltransferase			CFF01_RS17780	645	214	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4039013	4039354	-							CFF01_RS17785	342		old_locus_tag=CFF01_17785
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4039013	4039354	-	WP_088905671.1	WP_088905671.1		hypothetical protein			CFF01_RS17785	342	113	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4039606	4041711	+							CFF01_RS17790	2106		old_locus_tag=CFF01_17790
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4039606	4041711	+	WP_088905672.1	WP_088905672.1		EAL domain-containing protein			CFF01_RS17790	2106	701	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4041899	4042501	-							CFF01_RS17795	603		old_locus_tag=CFF01_17795
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4041899	4042501	-	WP_088905673.1	WP_088905673.1		DTW domain-containing protein			CFF01_RS17795	603	200	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4042725	4043678	+							CFF01_RS17800	954		old_locus_tag=CFF01_17800
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4042725	4043678	+	WP_088905674.1	WP_088905674.1		hypothetical protein			CFF01_RS17800	954	317	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4043758	4044960	-							CFF01_RS17805	1203		old_locus_tag=CFF01_17805
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4043758	4044960	-	WP_033540253.1	WP_033540253.1		multidrug effflux MFS transporter			CFF01_RS17805	1203	400	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4045072	4046034	+							CFF01_RS17810	963		old_locus_tag=CFF01_17810
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4045072	4046034	+	WP_088905675.1	WP_088905675.1		LysR substrate-binding domain-containing protein			CFF01_RS17810	963	320	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4046247	4046597	+							CFF01_RS17815	351		old_locus_tag=CFF01_17815
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4046247	4046597	+	WP_033540255.1	WP_033540255.1		hypothetical protein			CFF01_RS17815	351	116	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4046687	4047973	-							CFF01_RS17820	1287		old_locus_tag=CFF01_17820
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4046687	4047973	-	WP_232479474.1	WP_232479474.1		DUF885 domain-containing protein			CFF01_RS17820	1287	428	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4048046	4049464	-							CFF01_RS17825	1419		old_locus_tag=CFF01_17825
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4048046	4049464	-	WP_088905677.1	WP_088905677.1		DUF4145 domain-containing protein			CFF01_RS17825	1419	472	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4049520	4050233	-							CFF01_RS17830	714		old_locus_tag=CFF01_17830
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4049520	4050233	-	WP_033540258.1	WP_033540258.1		hypothetical protein			CFF01_RS17830	714	237	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4050398	4050916	+							CFF01_RS17835	519		old_locus_tag=CFF01_17835
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4050398	4050916	+	WP_088905678.1	WP_088905678.1		DUF2780 domain-containing protein			CFF01_RS17835	519	172	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4051007	4051459	+							CFF01_RS17840	453		old_locus_tag=CFF01_17840
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4051007	4051459	+	WP_088905679.1	WP_088905679.1		TerB family tellurite resistance protein			CFF01_RS17840	453	150	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4051471	4052235	-							CFF01_RS17845	765		old_locus_tag=CFF01_17845
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4051471	4052235	-	WP_232479475.1	WP_232479475.1		methyltransferase domain-containing protein			CFF01_RS17845	765	254	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4052460	4053080	+							CFF01_RS17850	621		old_locus_tag=CFF01_17850
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4052460	4053080	+	WP_088905680.1	WP_088905680.1		energy transducer TonB			CFF01_RS17850	621	206	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4053135	4054388	-					yjeH		CFF01_RS17855	1254		old_locus_tag=CFF01_17855
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4053135	4054388	-	WP_088905681.1	WP_088905681.1		L-methionine/branched-chain amino acid transporter	yjeH		CFF01_RS17855	1254	417	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4054558	4054986	+							CFF01_RS17860	429		old_locus_tag=CFF01_17860
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4054558	4054986	+	WP_088905682.1	WP_088905682.1		Lrp/AsnC family transcriptional regulator			CFF01_RS17860	429	142	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4055095	4056798	+					menD		CFF01_RS17865	1704		old_locus_tag=CFF01_17865
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4055095	4056798	+	WP_088905683.1	WP_088905683.1		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD		CFF01_RS17865	1704	567	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4056798	4057583	+					menH		CFF01_RS17870	786		old_locus_tag=CFF01_17870
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4056798	4057583	+	WP_088905684.1	WP_088905684.1		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	menH		CFF01_RS17870	786	261	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4057580	4058638	+					menC		CFF01_RS17875	1059		old_locus_tag=CFF01_17875
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4057580	4058638	+	WP_088905685.1	WP_088905685.1		o-succinylbenzoate synthase	menC		CFF01_RS17875	1059	352	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4058635	4060059	+					menE		CFF01_RS17880	1425		old_locus_tag=CFF01_17880
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4058635	4060059	+	WP_088905686.1	WP_088905686.1		o-succinylbenzoate--CoA ligase	menE		CFF01_RS17880	1425	474	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4060086	4060943	-					rpoH		CFF01_RS17885	858		old_locus_tag=CFF01_17885
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4060086	4060943	-	WP_033540268.1	WP_033540268.1		RNA polymerase sigma factor RpoH	rpoH		CFF01_RS17885	858	285	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4061200	4062165	-					ftsX		CFF01_RS17890	966		old_locus_tag=CFF01_17890
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4061200	4062165	-	WP_088905687.1	WP_088905687.1		permease-like cell division protein FtsX	ftsX		CFF01_RS17890	966	321	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4062180	4062869	-					ftsE		CFF01_RS17895	690		old_locus_tag=CFF01_17895
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4062180	4062869	-	WP_088905688.1	WP_088905688.1		cell division ATP-binding protein FtsE	ftsE		CFF01_RS17895	690	229	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4062963	4064636	-					ftsY		CFF01_RS17900	1674		old_locus_tag=CFF01_17900
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4062963	4064636	-	WP_088905689.1	WP_088905689.1		signal recognition particle-docking protein FtsY	ftsY		CFF01_RS17900	1674	557	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4064886	4065476	+					rsmD		CFF01_RS17905	591		old_locus_tag=CFF01_17905
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4064886	4065476	+	WP_088905690.1	WP_088905690.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		CFF01_RS17905	591	196	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4065473	4065760	+							CFF01_RS17910	288		old_locus_tag=CFF01_17910
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4065473	4065760	+	WP_088905691.1	WP_088905691.1		DUF1145 domain-containing protein			CFF01_RS17910	288	95	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4065831	4066592	-							CFF01_RS17915	762		old_locus_tag=CFF01_17915
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4065831	4066592	-	WP_088905692.1	WP_088905692.1		type II secretion system protein N			CFF01_RS17915	762	253	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4066616	4067092	-							CFF01_RS17920	477		old_locus_tag=CFF01_17920
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4066616	4067092	-	WP_033540275.1	WP_033540275.1		type II secretion system protein M			CFF01_RS17920	477	158	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4067094	4068284	-					gspL		CFF01_RS17925	1191		old_locus_tag=CFF01_17925
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4067094	4068284	-	WP_088905693.1	WP_088905693.1		type II secretion system protein GspL	gspL		CFF01_RS17925	1191	396	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4068371	4069375	-					gspK		CFF01_RS17930	1005		old_locus_tag=CFF01_17930
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4068371	4069375	-	WP_198387173.1	WP_198387173.1		type II secretion system minor pseudopilin GspK	gspK		CFF01_RS17930	1005	334	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4069362	4070120	-					gspJ		CFF01_RS17935	759		old_locus_tag=CFF01_17935
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4069362	4070120	-	WP_088905694.1	WP_088905694.1		type II secretion system minor pseudopilin GspJ	gspJ		CFF01_RS17935	759	252	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4070101	4070505	-					gspI		CFF01_RS17940	405		old_locus_tag=CFF01_17940
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4070101	4070505	-	WP_081953852.1	WP_081953852.1		type II secretion system minor pseudopilin GspI	gspI		CFF01_RS17940	405	134	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4070498	4071079	-					gspH		CFF01_RS17945	582		old_locus_tag=CFF01_17945
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4070498	4071079	-	WP_033540278.1	WP_033540278.1		type II secretion system minor pseudopilin GspH	gspH		CFF01_RS17945	582	193	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4071100	4071534	-					gspG		CFF01_RS17950	435		old_locus_tag=CFF01_17950
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4071100	4071534	-	WP_011867410.1	WP_011867410.1		type II secretion system major pseudopilin GspG	gspG		CFF01_RS17950	435	144	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4071606	4072826	-					gspF		CFF01_RS17955	1221		old_locus_tag=CFF01_17955
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4071606	4072826	-	WP_033540279.1	WP_033540279.1		type II secretion system inner membrane protein GspF	gspF		CFF01_RS17955	1221	406	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4072829	4074400	-					gspE		CFF01_RS17960	1572		old_locus_tag=CFF01_17960
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4072829	4074400	-	WP_088905695.1	WP_088905695.1		type II secretion system ATPase GspE	gspE		CFF01_RS17960	1572	523	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4074393	4076513	-					gspD		CFF01_RS17965	2121		old_locus_tag=CFF01_17965
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4074393	4076513	-	WP_088905696.1	WP_088905696.1		type II secretion system secretin GspD	gspD		CFF01_RS17965	2121	706	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4076537	4077454	-					gspC		CFF01_RS17970	918		old_locus_tag=CFF01_17970
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4076537	4077454	-	WP_033540282.1	WP_033540282.1		type II secretion system protein GspC	gspC		CFF01_RS17970	918	305	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4077715	4078107	+					hslR		CFF01_RS17975	393		old_locus_tag=CFF01_17975
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4077715	4078107	+	WP_033540283.1	WP_033540283.1		ribosome-associated heat shock protein Hsp15	hslR		CFF01_RS17975	393	130	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4078121	4078981	+					hslO		CFF01_RS17980	861		old_locus_tag=CFF01_17980
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4078121	4078981	+	WP_033540284.1	WP_033540284.1		Hsp33 family molecular chaperone HslO	hslO		CFF01_RS17980	861	286	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4079171	4080712	+							CFF01_RS17985	1542		old_locus_tag=CFF01_17985
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4079171	4080712	+	WP_088905697.1	WP_088905697.1		phosphoenolpyruvate carboxykinase			CFF01_RS17985	1542	513	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4080922	4082733	+							CFF01_RS17990	1812		old_locus_tag=CFF01_17990
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4080922	4082733	+	WP_088905698.1	WP_088905698.1		hypothetical protein			CFF01_RS17990	1812	603	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4083106	4084272	+							CFF01_RS17995	1167		old_locus_tag=CFF01_17995
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4083106	4084272	+	WP_232479575.1	WP_232479575.1		dicarboxylate/amino acid:cation symporter			CFF01_RS17995	1167	388	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4084442	4084867	+							CFF01_RS18000	426		old_locus_tag=CFF01_18000
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4084442	4084867	+	WP_088905700.1	WP_088905700.1		hypothetical protein			CFF01_RS18000	426	141	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4084864	4085070	+							CFF01_RS18005	207		old_locus_tag=CFF01_18005
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4084864	4085070	+	WP_033540289.1	WP_033540289.1		helix-turn-helix transcriptional regulator			CFF01_RS18005	207	68	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4085207	4085689	+							CFF01_RS18010	483		old_locus_tag=CFF01_18010
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	4085207	4085689	+	WP_033540290.1	WP_033540290.1		MgtC/SapB family protein			CFF01_RS18010	483	160	
